Entity;Day;Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)
Germany;2021/10/29;1.7855821
Germany;2021/10/30;1.7855821
Germany;2021/10/31;2.164445
Germany;2021/11/01;2.164445
Germany;2021/11/02;2.164445
Germany;2021/11/03;2.164445
Germany;2021/11/04;2.164445
Germany;2021/11/05;2.164445
Germany;2021/11/06;2.164445
Germany;2021/11/07;2.8406215
Germany;2021/11/08;2.8406215
Germany;2021/11/09;2.8406215
Germany;2021/11/10;2.8406215
Germany;2021/11/11;2.8406215
Germany;2021/11/12;2.8406215
Germany;2021/11/13;2.8406215
Germany;2021/11/14;3.8837683
Germany;2021/11/15;3.8837683
Germany;2021/11/16;3.8837683
Germany;2021/11/17;3.8837683
Germany;2021/11/18;3.8837683
Germany;2021/11/19;3.8837683
Germany;2021/11/20;3.8837683
Germany;2021/11/21;4.6041174
Germany;2021/11/22;4.6041174
Germany;2021/11/23;4.6041174
Germany;2021/11/24;4.6041174
Germany;2021/11/25;4.6041174
Germany;2021/11/26;4.6041174
Germany;2021/11/27;4.6041174
Germany;2021/11/28;5.25481
Germany;2021/11/29;5.25481
Germany;2021/11/30;5.25481
Germany;2021/12/01;5.25481
Germany;2021/12/02;5.25481
Germany;2021/12/03;5.25481
Germany;2021/12/04;5.25481
Germany;2021/12/05;4.8674526
Germany;2021/12/06;4.8674526
Germany;2021/12/07;4.8674526
Germany;2021/12/08;4.8674526
Germany;2021/12/09;4.8674526
Germany;2021/12/10;4.8674526
Germany;2021/12/11;4.8674526
Germany;2021/12/12;4.269427
Germany;2021/12/13;4.269427
Germany;2021/12/14;4.269427
Germany;2021/12/15;4.269427
Germany;2021/12/16;4.269427
Germany;2021/12/17;4.269427
Germany;2021/12/18;4.269427
Germany;2021/12/19;3.3876789
Germany;2021/12/20;3.3876789
Germany;2021/12/21;3.3876789
Germany;2021/12/22;3.3876789
Germany;2021/12/23;3.3876789
Germany;2021/12/24;3.3876789
Germany;2021/12/25;3.3876789
Germany;2021/12/26;2.186531
Germany;2021/12/27;2.186531
Germany;2021/12/28;2.186531
Germany;2021/12/29;2.186531
Germany;2021/12/30;2.186531
Germany;2021/12/31;2.186531
Germany;2022/01/01;2.186531
Germany;2022/01/02;1.7482054
Germany;2022/01/03;1.7482054
Germany;2022/01/04;1.7482054
Germany;2022/01/05;1.7482054
Germany;2022/01/06;1.7482054
Germany;2022/01/07;1.7482054
Germany;2022/01/08;1.7482054
Germany;2022/01/09;1.4780746
Germany;2022/01/10;1.4780746
Germany;2022/01/11;1.4780746
Germany;2022/01/12;1.4780746
Germany;2022/01/13;1.4780746
Germany;2022/01/14;1.4780746
Germany;2022/01/15;1.4780746
Germany;2022/01/16;1.1773628
Germany;2022/01/17;1.1773628
Germany;2022/01/18;1.1773628
Germany;2022/01/19;1.1773628
Germany;2022/01/20;1.1773628
Germany;2022/01/21;1.1773628
Germany;2022/01/22;1.1773628
Germany;2022/01/23;1.4729778
Germany;2022/01/24;1.4729778
Germany;2022/01/25;1.4729778
Germany;2022/01/26;1.4729778
Germany;2022/01/27;1.4729778
Germany;2022/01/28;1.4729778
Germany;2022/01/29;1.4729778
Germany;2022/01/30;1.8977119
Germany;2022/01/31;1.8977119
Germany;2022/02/01;1.8977119
Germany;2022/02/02;1.8977119
Germany;2022/02/03;1.8977119
Germany;2022/02/04;1.8977119
Germany;2022/02/05;1.8977119
Germany;2022/02/06;2.5552
Germany;2022/02/07;2.5552
Germany;2022/02/08;2.5552
Germany;2022/02/09;2.5552
Germany;2022/02/10;2.5552
Germany;2022/02/11;2.5552
Germany;2022/02/12;2.5552
Germany;2022/02/13;2.8966863
Germany;2022/02/14;2.8966863
Germany;2022/02/15;2.8966863
Germany;2022/02/16;2.8966863
Germany;2022/02/17;2.8966863
Germany;2022/02/18;2.8966863
Germany;2022/02/19;2.8966863
Germany;2022/02/20;3.0343003
Germany;2022/02/21;3.0343003
Germany;2022/02/22;3.0343003
Germany;2022/02/23;3.0343003
Germany;2022/02/24;3.0343003
Germany;2022/02/25;3.0343003
Germany;2022/02/26;3.0343003
Germany;2022/02/27;2.7947502
Germany;2022/02/28;2.7947502
Germany;2022/03/01;2.7947502
Germany;2022/03/02;2.7947502
Germany;2022/03/03;2.7947502
Germany;2022/03/04;2.7947502
Germany;2022/03/05;2.7947502
Germany;2022/03/06;2.7284918
Germany;2022/03/07;2.7284918
Germany;2022/03/08;2.7284918
Germany;2022/03/09;2.7284918
Germany;2022/03/10;2.7284918
Germany;2022/03/11;2.7284918
Germany;2022/03/12;2.7284918
Germany;2022/03/13;3.0207088
Germany;2022/03/14;3.0207088
Germany;2022/03/15;3.0207088
Germany;2022/03/16;3.0207088
Germany;2022/03/17;3.0207088
Germany;2022/03/18;3.0207088
Germany;2022/03/19;3.0207088
Germany;2022/03/20;3.2857428
Germany;2022/03/21;3.2857428
Germany;2022/03/22;3.2857428
Germany;2022/03/23;3.2857428
Germany;2022/03/24;3.2857428
Germany;2022/03/25;3.2857428
Germany;2022/03/26;3.2857428
Germany;2022/03/27;3.1956992
Germany;2022/03/28;3.1956992
Germany;2022/03/29;3.1956992
Germany;2022/03/30;3.1956992
Germany;2022/03/31;3.1956992
Germany;2022/04/01;3.1956992
Germany;2022/04/02;3.1956992
Germany;2022/04/03;2.6095662
Germany;2022/04/04;2.6095662
Germany;2022/04/05;2.6095662
Germany;2022/04/06;2.6095662
Germany;2022/04/07;2.6095662
Germany;2022/04/08;2.6095662
Germany;2022/04/09;2.6095662
Germany;2022/04/10;2.1950257
Germany;2022/04/11;2.1950257
Germany;2022/04/12;2.1950257
Germany;2022/04/13;2.1950257
Germany;2022/04/14;2.1950257
Germany;2022/04/15;2.1950257
Germany;2022/04/16;2.1950257
Germany;2022/04/17;1.6734523
Germany;2022/04/18;1.6734523
Germany;2022/04/19;1.6734523
Germany;2022/04/20;1.6734523
Germany;2022/04/21;1.6734523
Germany;2022/04/22;1.6734523
Germany;2022/04/23;1.6734523
Germany;2022/04/24;1.3727405
Germany;2022/04/25;1.3727405
Germany;2022/04/26;1.3727405
Germany;2022/04/27;1.3727405
Germany;2022/04/28;1.3727405
Germany;2022/04/29;1.3727405
Germany;2022/04/30;1.3727405
Germany;2022/05/01;1.1518788
Germany;2022/05/02;1.1518788
Germany;2022/05/03;1.1518788
Germany;2022/05/04;1.1518788
Germany;2022/05/05;1.1518788
Germany;2022/05/06;1.1518788
Germany;2022/05/07;1.1518788
Germany;2022/05/08;0.91912454
Germany;2022/05/09;0.91912454
Germany;2022/05/10;0.91912454
Germany;2022/05/11;0.91912454
Germany;2022/05/12;0.91912454
Germany;2022/05/13;0.91912454
Germany;2022/05/14;0.91912454
Germany;2022/05/15;0.71015537
Germany;2022/05/16;0.71015537
Germany;2022/05/17;0.71015537
Germany;2022/05/18;0.71015537
Germany;2022/05/19;0.71015537
Germany;2022/05/20;0.71015537
Germany;2022/05/21;0.71015537
Germany;2022/05/22;0.560649
Germany;2022/05/23;0.560649
Germany;2022/05/24;0.560649
Germany;2022/05/25;0.560649
Germany;2022/05/26;0.560649
Germany;2022/05/27;0.560649
Germany;2022/05/28;0.560649
Germany;2022/05/29;0.36187342
Germany;2022/05/30;0.36187342
Germany;2022/05/31;0.36187342
Germany;2022/06/01;0.36187342
Germany;2022/06/02;0.36187342
Germany;2022/06/03;0.36187342
Germany;2022/06/04;0.36187342
Germany;2022/06/05;0.3788628
Germany;2022/06/06;0.3788628
Germany;2022/06/07;0.3788628
Germany;2022/06/08;0.3788628
Germany;2022/06/09;0.3788628
Germany;2022/06/10;0.3788628
Germany;2022/06/11;0.3788628
Germany;2022/06/12;0.48419684
Germany;2022/06/13;0.48419684
Germany;2022/06/14;0.48419684
Germany;2022/06/15;0.48419684
Germany;2022/06/16;0.48419684
Germany;2022/06/17;0.48419684
Germany;2022/06/18;0.48419684
Germany;2022/06/19;0.6829724
Germany;2022/06/20;0.6829724
Germany;2022/06/21;0.6829724
Germany;2022/06/22;0.6829724
Germany;2022/06/23;0.6829724
Germany;2022/06/24;0.6829724
Germany;2022/06/25;0.6829724
Germany;2022/06/26;0.9615979
Germany;2022/06/27;0.9615979
Germany;2022/06/28;0.9615979
Germany;2022/06/29;0.9615979
Germany;2022/06/30;0.9615979
Germany;2022/07/01;0.9615979
Germany;2022/07/02;0.9615979
Germany;2022/07/03;1.0363511
Germany;2022/07/04;1.0363511
Germany;2022/07/05;1.0363511
Germany;2022/07/06;1.0363511
Germany;2022/07/07;1.0363511
Germany;2022/07/08;1.0363511
Germany;2022/07/09;1.0363511
Germany;2022/07/10;1.1926533
Germany;2022/07/11;1.1926533
Germany;2022/07/12;1.1926533
Germany;2022/07/13;1.1926533
Germany;2022/07/14;1.1926533
Germany;2022/07/15;1.1926533
Germany;2022/07/16;1.1926533
Germany;2022/07/17;1.6309788
Germany;2022/07/18;1.6309788
Germany;2022/07/19;1.6309788
Germany;2022/07/20;1.6309788
Germany;2022/07/21;1.6309788
Germany;2022/07/22;1.6309788
Germany;2022/07/23;1.6309788
Germany;2022/07/24;1.918099
Germany;2022/07/25;1.918099
Germany;2022/07/26;1.918099
Germany;2022/07/27;1.918099
Germany;2022/07/28;1.918099
Germany;2022/07/29;1.918099
Germany;2022/07/30;1.918099
Germany;2022/07/31;1.7634959
Germany;2022/08/01;1.7634959
Germany;2022/08/02;1.7634959
Germany;2022/08/03;1.7634959
Germany;2022/08/04;1.7634959
Germany;2022/08/05;1.7634959
Germany;2022/08/06;1.7634959
Germany;2022/08/07;1.3438586
Germany;2022/08/08;1.3438586
Germany;2022/08/09;1.3438586
Germany;2022/08/10;1.3438586
Germany;2022/08/11;1.3438586
Germany;2022/08/12;1.3438586
Germany;2022/08/13;1.3438586
Germany;2022/08/14;1.0584373
Germany;2022/08/15;1.0584373
Germany;2022/08/16;1.0584373
Germany;2022/08/17;1.0584373
Germany;2022/08/18;1.0584373
Germany;2022/08/19;1.0584373
Germany;2022/08/20;1.0584373
Germany;2022/08/21;1.0074692
Germany;2022/08/22;1.0074692
Germany;2022/08/23;1.0074692
Germany;2022/08/24;1.0074692
Germany;2022/08/25;1.0074692
Germany;2022/08/26;1.0074692
Germany;2022/08/27;1.0074692
Germany;2022/08/28;0.6744777
Germany;2022/08/29;0.6744777
Germany;2022/08/30;0.6744777
Germany;2022/08/31;0.6744777
Germany;2022/09/01;0.6744777
Germany;2022/09/02;0.6744777
Germany;2022/09/03;0.6744777
Germany;2022/09/04;0.59632665
Germany;2022/09/05;0.59632665
Germany;2022/09/06;0.59632665
Germany;2022/09/07;0.59632665
Germany;2022/09/08;0.59632665
Germany;2022/09/09;0.59632665
Germany;2022/09/10;0.59632665
Germany;2022/09/11;0.53856283
Germany;2022/09/12;0.53856283
Germany;2022/09/13;0.53856283
Germany;2022/09/14;0.53856283
Germany;2022/09/15;0.53856283
Germany;2022/09/16;0.53856283
Germany;2022/09/17;0.53856283
Germany;2022/09/18;0.60142344
Germany;2022/09/19;0.60142344
Germany;2022/09/20;0.60142344
Germany;2022/09/21;0.60142344
Germany;2022/09/22;0.60142344
Germany;2022/09/23;0.60142344
Germany;2022/09/24;0.60142344
Germany;2022/09/25;0.8834469
Germany;2022/09/26;0.8834469
Germany;2022/09/27;0.8834469
Germany;2022/09/28;0.8834469
Germany;2022/09/29;0.8834469
Germany;2022/09/30;0.8834469
Germany;2022/10/01;0.8834469
Germany;2022/10/02;1.4950639
Germany;2022/10/03;1.4950639
Germany;2022/10/04;1.4950639
Germany;2022/10/05;1.4950639
Germany;2022/10/06;1.4950639
Germany;2022/10/07;1.4950639
Germany;2022/10/08;1.4950639
Germany;2022/10/09;2.1814342
Germany;2022/10/10;2.1814342
Germany;2022/10/11;2.1814342
Germany;2022/10/12;2.1814342
Germany;2022/10/13;2.1814342
Germany;2022/10/14;2.1814342
Germany;2022/10/15;2.1814342
Germany;2022/10/16;2.6503406
Germany;2022/10/17;2.6503406
Germany;2022/10/18;2.6503406
Germany;2022/10/19;2.6503406
Germany;2022/10/20;2.6503406
Germany;2022/10/21;2.6503406
Germany;2022/10/22;2.6503406
Germany;2022/10/23;2.5093288
Germany;2022/10/24;2.5093288
Germany;2022/10/25;2.5093288
Germany;2022/10/26;2.5093288
Germany;2022/10/27;2.5093288
Germany;2022/10/28;2.5093288
Germany;2022/10/29;2.5093288
Germany;2022/10/30;1.7821841
Germany;2022/10/31;1.7821841
Germany;2022/11/01;1.7821841
Germany;2022/11/02;1.7821841
Germany;2022/11/03;1.7821841
Germany;2022/11/04;1.7821841
Germany;2022/11/05;1.7821841
Germany;2022/11/06;1.1858575
Germany;2022/11/07;1.1858575
Germany;2022/11/08;1.1858575
Germany;2022/11/09;1.1858575
Germany;2022/11/10;1.1858575
Germany;2022/11/11;1.1858575
Germany;2022/11/12;1.1858575
Germany;2022/11/13;1.0873193
Germany;2022/11/14;1.0873193
Germany;2022/11/15;1.0873193
Germany;2022/11/16;1.0873193
Germany;2022/11/17;1.0873193
Germany;2022/11/18;1.0873193
Germany;2022/11/19;1.0873193
Germany;2022/11/20;0.9395118
Germany;2022/11/21;0.9395118
Germany;2022/11/22;0.9395118
Germany;2022/11/23;0.9395118
Germany;2022/11/24;0.9395118
Germany;2022/11/25;0.9395118
Germany;2022/11/26;0.9395118
Germany;2022/11/27;1.0873193
Germany;2022/11/28;1.0873193
Germany;2022/11/29;1.0873193
Germany;2022/11/30;1.0873193
Germany;2022/12/01;1.0873193
Germany;2022/12/02;1.0873193
Germany;2022/12/03;1.0873193
Germany;2022/12/04;1.359149
Germany;2022/12/05;1.359149
Germany;2022/12/06;1.359149
Germany;2022/12/07;1.359149
Germany;2022/12/08;1.359149
Germany;2022/12/09;1.359149
Germany;2022/12/10;1.359149
Germany;2022/12/11;1.6326778
Germany;2022/12/12;1.6326778
Germany;2022/12/13;1.6326778
Germany;2022/12/14;1.6326778
Germany;2022/12/15;1.6326778
Germany;2022/12/16;1.6326778
Germany;2022/12/17;1.6326778
Germany;2022/12/18;1.9350884
Germany;2022/12/19;1.9350884
Germany;2022/12/20;1.9350884
Germany;2022/12/21;1.9350884
Germany;2022/12/22;1.9350884
Germany;2022/12/23;1.9350884
Germany;2022/12/24;1.9350884
Germany;2022/12/25;2.18823
Germany;2022/12/26;2.18823
Germany;2022/12/27;2.18823
Germany;2022/12/28;2.18823
Germany;2022/12/29;2.18823
Germany;2022/12/30;2.18823
Germany;2022/12/31;2.18823
Germany;2023/01/01;1.6479682
Germany;2023/01/02;1.6479682
Germany;2023/01/03;1.6479682
Germany;2023/01/04;1.6479682
Germany;2023/01/05;1.6479682
Germany;2023/01/06;1.6479682
Germany;2023/01/07;1.6479682
Germany;2023/01/08;1.4084182
Germany;2023/01/09;1.4084182
Germany;2023/01/10;1.4084182
Germany;2023/01/11;1.4084182
Germany;2023/01/12;1.4084182
Germany;2023/01/13;1.4084182
Germany;2023/01/14;1.4084182
Germany;2023/01/15;0.8783501
Germany;2023/01/16;0.8783501
Germany;2023/01/17;0.8783501
Germany;2023/01/18;0.8783501
Germany;2023/01/19;0.8783501
Germany;2023/01/20;0.8783501
Germany;2023/01/21;0.8783501
Germany;2023/01/22;0.57424045
Germany;2023/01/23;0.57424045
Germany;2023/01/24;0.57424045
Germany;2023/01/25;0.57424045
Germany;2023/01/26;0.57424045
Germany;2023/01/27;0.57424045
Germany;2023/01/28;0.57424045
Germany;2023/01/29;0.5623479
Germany;2023/01/30;0.5623479
Germany;2023/01/31;0.5623479
Germany;2023/02/01;0.5623479
Germany;2023/02/02;0.5623479
Germany;2023/02/03;0.5623479
Germany;2023/02/04;0.5623479
Germany;2023/02/05;0.5844341
Germany;2023/02/06;0.5844341
Germany;2023/02/07;0.5844341
Germany;2023/02/08;0.5844341
Germany;2023/02/09;0.5844341
Germany;2023/02/10;0.5844341
Germany;2023/02/11;0.5844341
Germany;2023/02/12;0.77301604
Germany;2023/02/13;0.77301604
Germany;2023/02/14;0.77301604
Germany;2023/02/15;0.77301604
Germany;2023/02/16;0.77301604
Germany;2023/02/17;0.77301604
Germany;2023/02/18;0.77301604
Germany;2023/02/19;1.0210607
Germany;2023/02/20;1.0210607
Germany;2023/02/21;1.0210607
Germany;2023/02/22;1.0210607
Germany;2023/02/23;1.0210607
Germany;2023/02/24;1.0210607
Germany;2023/02/25;1.0210607
Germany;2023/02/26;1.0176629
Germany;2023/02/27;1.0176629
Germany;2023/02/28;1.0176629
Germany;2023/03/01;1.0176629
Germany;2023/03/02;1.0176629
Germany;2023/03/03;1.0176629
Germany;2023/03/04;1.0176629
Germany;2023/03/05;0.9089309
Germany;2023/03/06;0.9089309
Germany;2023/03/07;0.9089309
Germany;2023/03/08;0.9089309
Germany;2023/03/09;0.9089309
Germany;2023/03/10;0.9089309
Germany;2023/03/11;0.9089309
Germany;2023/03/12;0.97179157
Germany;2023/03/13;0.97179157
Germany;2023/03/14;0.97179157
Germany;2023/03/15;0.97179157
Germany;2023/03/16;0.97179157
Germany;2023/03/17;0.97179157
Germany;2023/03/18;0.97179157
Germany;2023/03/19;1.0635341
Germany;2023/03/20;1.0635341
Germany;2023/03/21;1.0635341
Germany;2023/03/22;1.0635341
Germany;2023/03/23;1.0635341
Germany;2023/03/24;1.0635341
Germany;2023/03/25;1.0635341
Germany;2023/03/26;0.9259203
Germany;2023/03/27;0.9259203
Germany;2023/03/28;0.9259203
Germany;2023/03/29;0.9259203
Germany;2023/03/30;0.9259203
Germany;2023/03/31;0.9259203
Germany;2023/04/01;0.9259203
Germany;2023/04/02;0.7322416
Germany;2023/04/03;0.7322416
Germany;2023/04/04;0.7322416
Germany;2023/04/05;0.7322416
Germany;2023/04/06;0.7322416
Germany;2023/04/07;0.7322416
Germany;2023/04/08;0.7322416
Germany;2023/04/09;0.47230428
Germany;2023/04/10;0.47230428
Germany;2023/04/11;0.47230428
Germany;2023/04/12;0.47230428
Germany;2023/04/13;0.47230428
Germany;2023/04/14;0.47230428
Germany;2023/04/15;0.47230428
Germany;2023/04/16;0.51647663
Germany;2023/04/17;0.51647663
Germany;2023/04/18;0.51647663
Germany;2023/04/19;0.51647663
Germany;2023/04/20;0.51647663
Germany;2023/04/21;0.51647663
Germany;2023/04/22;0.51647663
Germany;2023/04/23;0.3924543
Germany;2023/04/24;0.3924543
Germany;2023/04/25;0.3924543
Germany;2023/04/26;0.3924543
Germany;2023/04/27;0.3924543
Germany;2023/04/28;0.3924543
Germany;2023/04/29;0.3924543
Germany;2023/04/30;0.27522767
Germany;2023/05/01;0.27522767
Germany;2023/05/02;0.27522767
Germany;2023/05/03;0.27522767
Germany;2023/05/04;0.27522767
Germany;2023/05/05;0.27522767
Germany;2023/05/06;0.27522767
Germany;2023/05/07;0.28372237
Germany;2023/05/08;0.28372237
Germany;2023/05/09;0.28372237
Germany;2023/05/10;0.28372237
Germany;2023/05/11;0.28372237
Germany;2023/05/12;0.28372237
Germany;2023/05/13;0.28372237
Germany;2023/05/14;0.18518406
Germany;2023/05/15;0.18518406
Germany;2023/05/16;0.18518406
Germany;2023/05/17;0.18518406
Germany;2023/05/18;0.18518406
Germany;2023/05/19;0.18518406
Germany;2023/05/20;0.18518406
Germany;2023/05/21;0.14440958
Germany;2023/05/22;0.14440958
Germany;2023/05/23;0.14440958
Germany;2023/05/24;0.14440958
Germany;2023/05/25;0.14440958
Germany;2023/05/26;0.14440958
Germany;2023/05/27;0.14440958
Germany;2023/05/28;0.122323416
Germany;2023/05/29;0.122323416
Germany;2023/05/30;0.122323416
Germany;2023/05/31;0.122323416
Germany;2023/06/01;0.122323416
Germany;2023/06/02;0.122323416
Germany;2023/06/03;0.122323416
Germany;2023/06/04;0.093441494
Germany;2023/06/05;0.093441494
Germany;2023/06/06;0.093441494
Germany;2023/06/07;0.093441494
Germany;2023/06/08;0.093441494
Germany;2023/06/09;0.093441494
Germany;2023/06/10;0.093441494
Germany;2023/06/11;0.054365963
Germany;2023/06/12;0.054365963
Germany;2023/06/13;0.054365963
Germany;2023/06/14;0.054365963
Germany;2023/06/15;0.054365963
Germany;2023/06/16;0.054365963
Germany;2023/06/17;0.054365963
Germany;2023/06/18;0.05096809
Germany;2023/06/19;0.05096809
Germany;2023/06/20;0.05096809
Germany;2023/06/21;0.05096809
Germany;2023/06/22;0.05096809
Germany;2023/06/23;0.05096809
Germany;2023/06/24;0.05096809
Germany;2023/06/25;0.025484044
Germany;2023/06/26;0.025484044
Germany;2023/06/27;0.025484044
Germany;2023/06/28;0.025484044
Germany;2023/06/29;0.025484044
Germany;2023/06/30;0.025484044
Germany;2023/07/01;0.025484044
Germany;2023/07/02;0.013591491
Germany;2023/07/03;0.013591491
Germany;2023/07/04;0.013591491
Germany;2023/07/05;0.013591491
Germany;2023/07/06;0.013591491
Germany;2023/07/07;0.013591491
Germany;2023/07/08;0.013591491
Germany;2023/07/09;0
Germany;2023/07/10;0
India;2020/01/09;0
India;2020/01/10;0
India;2020/01/11;0
India;2020/01/12;0
India;2020/01/13;0
India;2020/01/14;0
India;2020/01/15;0
India;2020/01/16;0
India;2020/01/17;0
India;2020/01/18;0
India;2020/01/19;0
India;2020/01/20;0
India;2020/01/21;0
India;2020/01/22;0
India;2020/01/23;0
India;2020/01/24;0
India;2020/01/25;0
India;2020/01/26;0
India;2020/01/27;0
India;2020/01/28;0
India;2020/01/29;0
India;2020/01/30;0
India;2020/01/31;0
India;2020/02/01;0
India;2020/02/02;0
India;2020/02/03;0
India;2020/02/04;0
India;2020/02/05;0
India;2020/02/06;0
India;2020/02/07;0
India;2020/02/08;0
India;2020/02/09;0
India;2020/02/10;0
